"Data Source","World Development Indicators",

"Last Updated Date","2017-03-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Saudi Arabia","SAU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","14247.2787111374","14536.2910100222","15134.4134751698","16938.8568155912","19474.6164771733","22765.0394989005","26530.8367339784","25441.5989507368","26967.9595851444","27263.0979670943","25487.3182850585","26356.7331560712","26419.1323973223","25997.2653681586","21857.6576360304","18937.11581205","17288.4168111281","15496.6942797813","15488.0508442068","14268.6710984677","14837.3571078502","14309.7012329407","14979.9409624561","15831.7118650038","16080.8746045091","15642.719862187","15332.9677325765","14972.4200469546","15096.5998460563","15114.0339988462","15165.3633345587","14673.3054978751","14979.7514893968","14640.4393408917","14232.2164128842","14869.8153504496","15774.7174289578","16447.7867721038","16904.0900114558","17461.251334591","18465.9705701187","18346.4041707305","18753.9812332079","20121.8373385408","20696.5767311125","20753.1232384374","21030.9138385879","21312.8071750919","",
"Sudan","SDN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","889.246509115046","866.426156953084","901.973088146434","852.871995145238","820.432354636384","851.915069450413","798.512265049294","786.94385143254","779.379123237247","767.292805373737","788.945006495637","782.846516101734","720.997453743459","703.633712560851","760.021518423483","851.792933103703","961.966890001645","988.768068207257","899.691080736448","826.298616336577","810.977833820079","841.976428132589","861.9819934153","850.553075634084","782.358786836982","711.459791348645","729.394030181711","811.688873819719","788.658584232285","836.754523829601","769.036540683611","802.233391703251","828.373712494405","838.695906932361","820.558416788961","843.39330605225","867.253284870954","931.72371259491","944.852325229437","947.223353516948","979.307053883831","1013.80177449066","1048.75752757161","1098.18330187042","1108.75366874872","1158.22704164891","1238.80146050056","1342.52523761522","1406.66961773","1412.12651267535","1421.53294242954","1525.67330586705","1715.03692107237","1753.0947909365","1761.86238708491","1807.66324613463","",
"Senegal","SEN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1087.31920495419","1089.69012617416","1058.74633928971","1049.10608752042","1059.89619309669","1044.18243669523","1044.18851899856","1002.47559017506","1035.29823670192","939.52218774317","989.980200846916","958.866150279767","988.951253557538","905.466535809533","915.92929403513","957.642499643298","1015.83938924905","963.974928981989","903.256865779073","942.471823986506","887.647729604435","907.407955479762","951.201550380308","874.628726693807","880.738917608138","882.545557999805","882.582193410332","907.872310107949","874.894059895514","881.871194434728","849.239571269847","844.493625552639","829.182398567968","815.137798780929","791.822263069801","811.7253538355","806.874590916301","811.763909862188","839.157358589135","871.115594097525","876.729146392354","893.556951104686","875.9149055983","909.601954884936","937.213464168863","963.382450224058","960.716414865724","981.146408162378","989.621969904974","985.250750739426","996.707488311076","983.870685612538","995.729624628918","998.48369478973","1009.47805374903","1042.49470313966","",
"Singapore","SGP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3389.55583281037","3544.81328458661","3693.55870565916","3960.96805595137","3718.64582925133","3905.10194164257","4223.34417064536","4638.53019606168","5180.10382880568","5803.08704065021","6506.93815264069","7160.5122239392","7979.90348499015","8703.72794993439","9113.74062631247","9395.58583572787","9959.17844956781","10557.4226626636","11338.2627635073","12250.6453847958","13308.9911813532","14039.4416897518","14400.3680159759","15428.5448262145","16472.0230125548","16336.5151329596","16569.0530613863","18077.4572215322","19583.4570098416","20953.4182740361","22178.4893943358","22997.7845338278","23898.8977032521","25990.3140287576","27939.6348618883","29008.4995541899","29951.0196044356","31363.408990084","29641.2258279364","31197.6051202269","33390.0584777032","32191.9400902591","33242.9863316237","35233.1344804816","38117.4105337566","40020.2601607487","42223.8913630418","44191.2380925911","42650.1020802336","41133.2998100586","46569.6795060716","48439.941425418","49000.7062012779","50467.8408250837","51440.8167652221","51855.0794495672","",
"Solomon Islands","SLB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1279.40533885766","1318.52958687338","1444.34093581117","1459.72362661613","1549.38471721142","1630.18831245348","1610.61563818185","1543.87874554782","1528.64186229166","1480.21175831355","1235.11640948318","1106.51891987196","1047.4468275395","1086.89235303818","1111.5220450535","1143.15358584026","1193.5463735882","1251.34551919219","1309.94738874397","1220.48053538723","1276.34872518313","1410.60896086799","1445.39804939478","1458.36719514133","1450.6338203281","1475.36005561914","",
"Sierra Leone","SLE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","396.175080796839","398.146828060916","410.760318733406","412.164119084318","433.76885604981","458.542039343439","459.871454637175","453.545878497659","455.956171929463","487.231871910142","520.60602998461","529.33457652835","524.375981332145","526.006682359608","533.684187091694","531.583995271958","518.15962705382","507.306503419694","508.177631896641","519.369286281784","532.398079678703","535.767671001691","549.377099624439","526.048058836397","534.63078370527","493.137489256708","484.817524829064","503.943000327832","454.784019030658","447.811575390844","456.574023339343","465.572610869745","378.657914425983","387.341768221294","383.276471143321","354.521979788585","361.187074772743","339.038240827645","341.975704571946","329.237257084721","341.463441276088","305.098756520389","367.650098853113","382.628889526518","388.560397649187","389.342550897451","397.383558923179","417.626130205598","429.755371738112","439.753676308979","453.022040725798","464.125482184647","522.712046393207","617.137737696336","631.285893007772","490.564068568308","",
"El Salvador","SLV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","2367.56953528755","2465.76613799992","2528.1572788761","2539.41873382706","2558.07520036675","2565.35759265654","2595.93796513231","2685.64368548821","2747.5709404269","2826.11527375401","2843.11734980912","2922.08185532548","3055.6086963638","3154.98308900623","2967.23297918033","2572.81323450848","2267.09595916465","2092.55442533141","2094.86458221575","2094.09879093229","2078.90048612514","2055.43882960152","2079.84417972095","2091.69309988978","2084.67142232163","2157.1565896162","2205.12781221156","2340.43306609722","2480.84753332789","2599.45181612595","2735.6733602998","2755.40354876995","2847.71318428836","2931.91907098557","3012.25608462816","3057.9459645672","3092.6959278338","3149.16182727658","3207.05628107343","3253.08498855529","3356.45748531604","3475.86674496168","3597.96199059277","3633.01490325296","3509.15643619954","3547.07098315322","3615.58323042619","3673.26288721449","3730.42229227465","3772.4015703797","3853.10763126621","",
"San Marino","SMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3153.38339326285","3233.09601989711","3475.10205239293","3573.08856660866","3150.46358908026","3405.77959935783","3581.9742277368","3840.39710194709","4018.50633897681","4392.27752601414","4649.57626719508","4896.82444098329","5206.25314511635","5509.05879052223","5358.8437417654","5411.87740391911","5531.21834845859","5501.69655272997","5670.71173002019","5593.06120189473","5661.10731571878","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1074.14208033902","1064.47065093043","1100.14704540799","1141.73734075958","1174.46741075037","1215.45174088334","1205.02030258725","1171.17892076104","1176.89947631763","1249.95130952942","1338.36693420243","1401.10256979902","1401.20546387064","1423.94542868948","1495.78740823067","1455.21473190436","1490.44066572554","1484.01396614222","1439.40516631325","1455.87364549227","1472.13626486822","1429.18617869759","1392.50372778391","1333.78199485238","1324.06862741036","1315.33695543236","1272.95699230031","1237.95107596342","1256.50282192454","1261.52524894557","1256.28313196923","1222.44081632512","1171.9865974897","1139.50493255052","1129.84607125014","1135.04248134038","1162.97573278204","1173.26083823172","1170.75311899852","1164.9115561049","1175.13901896933","1189.34701081888","1193.06504802475","1218.74398794061","1325.13256501516","1361.67546484035","1418.80454856745","1478.33675860191","1516.16727289281","1517.37595564531","1556.04939776224","1579.50758635368","1594.09266120249","1625.14702724307","1654.34035320709","1658.87764877133","",
"South Sudan","SSD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1541.25873179362","1549.2165830604","1563.90419536662","1426.96383211503","736.421620662822","798.693761059113","793.935419954882","717.695758193311","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1074.43160857274","1064.7197541323","1100.41777603441","1142.03990024229","1174.78174307026","1215.73180811483","1205.3731268295","1171.52777926203","1177.2800602226","1250.29385490846","1338.7276267626","1401.5411684336","1401.67456930262","1424.46281775398","1496.27410869912","1455.71846088591","1491.05573087896","1484.54456129397","1440.11614093061","1456.72136839719","1472.8985320514","1429.84156242697","1393.13348743102","1334.38710681462","1324.69445496104","1316.04242743629","1273.64609002438","1238.66360672","1257.2386213057","1262.33925528881","1257.1419161561","1223.30679578375","1172.90646297819","1140.46726375679","1130.77224411781","1135.93142884176","1163.8848773464","1174.26694129054","1171.82515491966","1165.97533700925","1176.18966511413","1190.34114970957","1194.04203290015","1219.62876571126","1325.95277811853","1362.55455051831","1419.74540254759","1479.356708399","1517.12675957988","1518.29673149218","1556.99943429111","1580.51897282451","1595.14896930883","1626.24054712391","1655.43963445773","1659.98755490857","",
"Small states","SST","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7229.9057718428","7442.98488758735","7612.79138198339","7835.77770365922","8081.2951391196","8599.12647598769","8904.3002981207","9584.21873347095","10192.6138712835","10607.4489471561","10518.0536866314","11057.5049307128","11567.8324067327","11748.8418843053","11892.6342046234","12027.2974345804","12110.5867512194","",
"Sao Tome and Principe","STP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","863.406698569036","872.882014841708","874.380892488391","911.025189311164","924.616049359499","968.132064583325","1033.18932291538","1043.61148540218","1104.67428177501","1107.10749719182","1155.51295145414","1180.32179744764","1191.22891642562","1221.8716981597","1270.1712578561","1292.87185916073","",
"Suriname","SUR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","7612.02363234835","7366.17525303712","8116.58961607712","8724.63855009773","8183.57360808982","7744.1787277946","7752.54854614216","7581.88851094625","7326.07718361908","6994.67482505209","6793.4222822487","6456.89414008458","5442.14336208919","5799.67807966506","6305.4470220945","6149.48963459281","6202.20530686497","6080.05539810479","5543.05970707443","5626.6976983094","5592.06251298509","5565.66549234454","5784.01155900882","5780.07672401922","5651.07776829347","5587.12401861988","5799.78071976094","6023.52940963278","6367.61298405754","6933.24312434637","7210.5460265739","7427.89011926414","7729.63868804324","7959.28228412436","8105.32480807948","8430.90596506227","8785.15110503555","8967.64960749551","9137.15927425065","9222.59817290694","9114.88346061536","",
"Slovak Republic","SVK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7676.04480925248","7792.19034377853","8243.19034978573","8699.38630392353","9267.57877567055","9811.76091695779","10191.7120281188","10160.4376009191","10297.3272400557","10658.3230235577","11144.4273772777","11756.0477010539","12376.7988896842","13211.0557814812","14327.1128474379","15869.7492235283","16748.8118825498","15819.5057696546","16601.6019729568","17047.6228755747","17300.6593374235","17539.693064152","17973.1621209719","18643.146774993","",
"Slovenia","SVN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15063.7147708046","15603.1518392387","16423.2232778304","16999.8691858236","17883.7233708365","18571.8017495391","19089.462716654","19797.2457319776","20347.6272255997","21219.51546604","22030.7419591888","23202.6392889995","24674.9137193716","25448.9410144822","23253.4814058374","23438.8674661771","23542.1162148402","22860.9074247317","22581.7568402504","23260.3212536218","23778.5612408151","",
"Sweden","SWE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","18142.9367088976","19083.6229569547","19786.9178753136","20724.0073301499","21972.9083731618","22598.7420349662","22852.7477896384","23441.3164872922","24158.0212181995","25190.6040255245","26464.4244698711","26531.2299005515","27058.3845695489","28083.6083692475","28897.8040736013","29518.0241333142","29722.0639645275","29143.932024836","29568.1900785161","30636.6802570081","31094.3105026894","31198.3013243472","31569.8030142455","32155.2697592047","33484.8468464226","34151.7893524518","34989.4550950401","36042.4794537895","36795.3205484674","37520.9946412784","37513.2055854345","36831.3973847606","36191.7721647681","35238.9121238499","36419.5806834788","37686.9516341179","38198.1476289822","39283.5772698626","40921.2896680489","42741.7661762958","44693.8864545132","45270.932862606","46059.5212216961","46983.2347981761","48820.7697828916","49996.3428525087","52046.656019901","53421.1993582227","52711.3750056458","49554.5095831301","52076.4305245885","53061.7464872864","52519.8565348027","52723.089076326","53562.0717133569","55186.0386864456","",
"Swaziland","SWZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1203.59711070466","1330.59637236141","1362.32243356208","1441.48683729974","1478.87792063778","1634.05915173062","1550.94538156863","1518.56054488409","1491.4728138413","1491.11297399246","1626.61574174101","1810.92864647014","1780.52523476589","1749.49508842257","1797.89156282492","1799.3161809272","1939.45051695386","2128.23761473027","2172.01854550577","2357.04191574177","2756.75710799038","2727.7594680556","2751.57005750072","2781.0542471226","2793.53298465891","2869.9655565997","2916.42525621751","2940.44965910479","2952.69067412257","2983.39218556178","2991.4845120929","3016.90938924216","3093.38744711599","3217.18567809196","3296.65669036174","3436.84008681959","3567.44306994554","3657.60349448441","3756.8374294454","3788.43417467855","3793.65946441211","3804.23963617821","3873.19667828051","3988.97593943592","4038.95993587507","4057.28444100631","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2829.64065938329","2616.87434830393","2762.64714443044","2966.28182232476","3064.13408054558","2956.45216847495","3284.39082885302","3220.81028883204","3381.23323710078","3301.74697500069","3511.84863290674","3976.90691237311","4134.80863474606","4413.46294691429","4380.5748054078","4433.76657070047","5061.71877714615","4668.55752375018","5568.99553313112","6358.6377637859","6012.28894026408","5456.68439127916","5342.21525758603","5204.46071353459","5395.74445851382","5951.7575885878","5899.48327012473","6116.4998693659","6400.14880723779","7061.50419302258","7489.43826230156","7614.05564207749","8056.6260971214","8431.8433466976","8227.13626010148","8009.79450081096","8281.28009926578","9163.68506599416","9741.36050272366","9730.69992339457","9790.27077165215","9559.55195720089","9386.73116134109","8930.14539597919","8707.14336065702","9445.49159604653","10126.290476779","11124.6571123506","10645.0866961106","10486.1898908954","10804.6844747547","11967.3623467509","12633.8883330393","13160.207742045","13373.5887816589","13617.8837786696","",
"Syrian Arab Republic","SYR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","696.044340198303","692.211417729594","715.081894997341","689.853850107969","659.481660127158","650.83032387755","627.202662689045","620.488975100777","606.263070286128","635.457113905982","633.932085565998","605.972715399185","598.658039174092","535.515139509336","549.190900376704","585.73904907581","591.026088252217","592.630829464054","578.745590224318","445.909647942686","410.462359006539","405.913121894222","418.085267525212","472.222605477122","469.738114861858","556.653396363818","518.506905786461","490.671537030094","548.758601707064","557.232925175119","517.033695706732","543.538790623769","568.63716837544","464.212914431159","494.928904344964","484.694945357244","478.983650625847","489.037046302753","505.103563238175","484.030374878804","462.4863567913","497.313105782416","519.2528269314","573.315066067947","737.95294790592","835.11897325944","811.851318479958","810.730682667498","808.462112538367","815.418729881485","895.878034872605","867.30309777264","913.376024249716","933.835162711847","965.848972279728","951.68530734746","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","279.08568470392","246.231005272183","242.570356098872","251.145548486661","270.031862466366","290.426796034108","304.539374677968","293.566038103301","293.369363018935","317.024732636721","348.745670482932","361.572016817655","371.043009997498","393.869744274025","402.064152104446","421.092342115852","426.724976117093","452.338849804201","488.670035782305","515.163398774281","544.573634861976","567.445661842071","590.79375495209","629.841995670079","679.31166994723","718.825243894554","756.028070234098","809.286940787543","872.457444635674","911.388364029137","948.488353638281","1012.37134508709","1107.48435979454","1213.64871660158","1327.16590563484","1438.77786477882","1548.00264885669","1637.4131089699","1647.31491955647","1729.45840493146","1840.90854503497","1946.032934238","2080.37042532446","2242.75560229324","2422.9049793136","2636.88975240543","2898.51001519518","3231.19727237787","3477.47360830569","3717.85551725805","4052.68304664628","4365.30141228142","4659.9321354871","4959.97355788346","5257.1053953325","5558.05877613924","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6415.90705433868","6281.5218996216","5915.43609967409","5337.89800621176","5070.40468960255","4614.89702011025","4595.81504332162","4633.40433421744","4777.50713186574","4735.71072733264","4852.15790504474","5218.48019328303","5356.15959155147","5623.96973197365","5975.88875813411","6430.8943134964","6839.44196456364","7362.62284438834","7906.65713884199","8228.55952723719","7782.96752010019","8136.2950408704","8519.10714924267","8695.25238962812","8853.03885053644","8958.78953124174","8912.4196939864","",
"Togo","TGO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","349.049554539897","387.356420184304","398.177886101184","413.216157317426","463.636499596829","520.726150643221","548.717918854481","553.497624724167","554.315687097245","587.444539019756","579.323767918685","560.732701380088","586.865115508697","594.631144041524","609.275789822508","610.208834231554","584.591291971147","611.84009139985","664.151598519195","614.011309689196","683.349151662246","639.259702140037","594.564954253806","541.705902835851","551.047564824992","561.520374613197","551.696480280825","537.103247290904","555.6529953842","561.762257112005","545.205808463119","527.472525764277","494.081938251117","409.521964475099","459.694924751701","483.773953922784","513.498268165795","572.530313704815","545.047313129154","544.121733289027","525.78612372146","503.647533984706","485.787138715209","496.26458075325","493.215755786849","485.6482243897","491.756466229866","489.506886541818","486.964869275474","490.53911316384","496.482494202806","506.825174880815","517.126881167067","523.4345076367","539.647835834649","553.860243680161","",
"Thailand","THA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","570.863156801308","583.849202119678","609.452917305412","638.747529225459","662.177435879596","695.161461424434","749.715809149427","790.459275096201","829.791134397863","858.584618414446","929.091664108265","946.849877390577","959.630445048484","1028.81241975693","1046.24954605316","1070.35399736459","1141.81337968144","1225.14618608527","1321.31434402898","1362.62786679644","1403.69606722191","1457.34484879607","1506.40428708266","1561.44502748039","1621.4646258177","1666.29861964563","1726.61478643976","1856.75429781326","2066.94972833918","2282.39080654234","2502.73967635938","2686.39576729832","2876.62402391066","3088.51849374949","3307.95056005859","3543.77664154113","3705.76314162446","3564.0813918645","3254.06208529783","3363.15017840781","3472.69185552785","3551.40884504813","3727.37317338328","3953.39495710942","4164.30524660826","4308.4337674727","4501.25220450788","4733.09040991968","4807.54545457444","4765.2441969357","5111.90920222917","5138.27492015332","5488.39619067671","5612.69102166532","5635.64269308877","5775.13676030537","",
"Tajikistan","TJK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1373.3784354181","1375.92530016834","1315.02598940079","1450.09640413345","1316.02231272305","1274.31700972964","1157.55962537557","806.145885295022","662.70845567916","513.703158306026","443.646465446324","364.647034759879","366.18881499564","380.752868737698","389.539704536073","415.595688711645","450.395516837961","489.994187778293","533.374027663504","576.507874737554","602.567832784074","631.396216196459","666.315573707575","703.587312004156","714.477252062954","744.184227326495","781.50095076399","821.363700427245","862.46520732921","899.839085593293","932.911060684009","",
"Turkmenistan","TKM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2801.70134811915","3033.42331831739","2829.9384958161","3729.51959970391","3459.35120216938","2858.55663885538","2821.52467239971","2274.38192153313","2064.00940559273","2161.17982307374","1884.64309749596","1991.21947460393","2291.54716375593","2388.95813278952","2465.16090519418","2445.49191711778","2499.42476964618","2597.11656381125","2904.27741987606","3186.71236326832","3497.87843494676","3963.68067045072","4153.58780245573","4479.01235418457","5072.36064681155","5563.19934654042","6052.0869922688","6591.0526744835","6932.84430669716","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3648.7170319331","3778.05272637846","3847.53238218129","3831.10190089209","4003.58425047132","4093.61445580338","4142.88906104759","4210.73383526176","4426.52851723597","4582.6322426576","4764.54966553617","4954.89239253573","5183.28395909224","5500.54160563243","5721.60492294829","5799.19440334109","6011.80873516325","6149.533561417","6232.71183034669","6492.0150664923","6754.01759021045","6603.84738414548","6399.22710282239","6080.71991377912","6181.67129602199","6275.8750029857","6433.60427712283","6525.86142845218","6447.0489179467","6406.45818411045","6319.69519230927","6455.31858499515","6536.30272717815","6688.96853633187","6878.88159121247","6875.53015667298","6987.47423623064","7228.06412985187","7256.02461585669","7135.65080047738","7295.5710339617","7247.45712945205","7165.36927718707","7179.22658641741","7533.45254359742","7770.07893077056","8082.94700081551","8451.83858572128","8688.98631352133","8431.19811208686","8830.59761644544","9120.41530002452","9277.82486908","9433.08524395793","9397.11452956087","9267.58722432293","",
"Timor-Leste","TLS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562.584253498252","656.291128856153","747.244320019218","674.983265108618","634.796988695234","616.018133579325","643.381695892876","596.354407199624","653.379313339795","733.531917370929","814.600230644421","884.276107947326","909.503102485559","938.241432672039","939.775555497179","968.561356381904","983.507829222941","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1784.97088140661","1847.70758099473","1960.53428111411","2134.44594914815","2326.68629066914","2474.05553852484","2603.25644740728","2884.19596732616","2975.64479170362","3083.2335527705","3076.84130621636","3472.29224307035","3397.50063801928","3148.19487001675","2967.9777199013","2682.92416022714","2567.55433562708","2824.0607438566","2897.24553489453","2784.58349927124","2790.46571568634","2636.18485657843","2593.85202009771","2499.83370518247","2486.69005873647","2734.63512262016","2618.33417627427","2680.22713575906","2669.43103250637","2655.02488908905","2668.9104352606","2784.50936143359","2827.88908486359","2958.9389307246","3044.40597726666","3119.27097059066","3154.7894674118","3212.06113739985","3236.76411611546","3440.25763096923","3547.9113368001","3689.57875935279","3856.48573828886","3933.88011350223","3981.18008923182","4126.6686512301","4028.62406647909","3977.96149181361","3972.57960419267","4016.20211399614","","",
"Tonga","TON","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2204.49794138033","2303.32554789662","2346.68221160269","2385.87386670894","2539.23865402889","2587.69327956324","2657.83828466585","2600.08143770728","2602.98880782459","2544.18077851508","2703.07044052241","2706.55907805212","2804.46919442331","2938.86985531608","3041.25007161142","3032.54746560596","3017.51293964918","3086.41176846241","3191.04162712772","3281.72761756726","3381.41497174541","3476.85270826178","3528.744096814","3494.59121508103","3527.63713778951","3476.61361207137","3310.19751252337","3391.1601463102","3449.02271076648","3554.07545539972","3637.74611187629","3656.89509321302","3530.10767811261","3587.7399383123","3700.24261969027","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","314.171240048524","320.322912922526","324.002665909671","334.173557503747","352.097854240984","341.092448764417","336.928361436243","350.473462569492","357.646479432428","370.266479622402","382.641776078555","376.985230401188","362.650058955052","367.794062499306","367.567733692981","385.262279209845","385.470543388223","400.603534233616","414.857643268076","392.913157265276","408.613688392931","424.450280959879","430.154538048707","448.507501338856","456.366637165479","469.979389115108","481.378168425045","490.179718905117","520.221601405215","536.530023515685","553.296982043569","551.732789416865","570.916577166032","583.59980439847","606.255238614243","635.322177253818","665.421569626351","677.240787717371","701.521402846316","741.888941705943","758.000480353046","776.496138244079","791.192062989778","833.953066183317","881.902739251628","943.859519737836","1009.57717193433","1074.47563338624","1099.64944081591","1166.20664230763","1253.66029127345","1314.09305440562","1369.1731417239","1435.10906217484","1512.74837163137","1598.92588830517","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1074.43160857274","1064.7197541323","1100.41777603441","1142.03990024229","1174.78174307026","1215.73180811483","1205.3731268295","1171.52777926203","1177.2800602226","1250.29385490846","1338.7276267626","1401.5411684336","1401.67456930262","1424.46281775398","1496.27410869912","1455.71846088591","1491.05573087896","1484.54456129397","1440.11614093061","1456.72136839719","1472.8985320514","1429.84156242697","1393.13348743102","1334.38710681462","1324.69445496104","1316.04242743629","1273.64609002438","1238.66360672","1257.2386213057","1262.33925528881","1257.1419161561","1223.30679578375","1172.90646297819","1140.46726375679","1130.77224411781","1135.93142884176","1163.8848773464","1174.26694129054","1171.82515491966","1165.97533700925","1176.18966511413","1190.34114970957","1194.04203290015","1219.62876571126","1325.95277811853","1362.55455051831","1419.74540254759","1479.356708399","1517.12675957988","1518.29673149218","1556.99943429111","1580.51897282451","1595.14896930883","1626.24054712391","1655.43963445773","1659.98755490857","",
"Trinidad and Tobago","TTO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","5039.07569524271","5634.35553678898","5692.42060262749","5926.92024115129","6303.60025137006","6283.70574137408","6485.43562354938","6574.90284700996","6876.59000730887","7016.31013882752","7201.65772213264","7197.69306918216","7516.46090139943","7533.24794171454","7706.6869838495","7708.98083703988","8089.44289600767","8707.62163751105","9449.38643370797","9651.34199010648","9406.77020992259","9649.92161628303","9856.17341546159","8699.44125693818","8078.33892351195","7644.63671835745","7311.83832752141","6912.98267862448","6588.9778461458","6487.45379898921","6540.69285904639","6672.42119969971","6522.31529692849","6391.75154659501","6588.40633540141","6823.45403964722","7284.41690881639","7830.05225076297","8453.01078955568","9115.17851928172","9779.52719474584","10151.9370243216","10910.872207696","12426.1491069149","13346.5923771546","14105.3521908279","15892.3238264966","16570.0690409323","17052.2593805911","16226.4394410227","16684.0085959244","16551.4616482454","16680.7923430341","17038.8881193151","16862.6745619864","16696.0303382953","",
